project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
aioteslake,eu/activage/datalake/query/DataLakeClient.java,DataLakeClient,execute,String execute(Query),94,NO,OUTER_HAS_ELSE,,,,,
aioteslake,eu/activage/datalake/query/DataLakeClient.java,DataLakeClient,execute,String execute(Query),96,NO,SINGLE_STATEMENT_NOT_IF,,,,,
aioteslake,eu/activage/datalake/query/DataLakeClient.java,DataLakeClient,execute,String execute(Query),101,NO,OUTER_HAS_ELSE,,,,,
aioteslake,eu/activage/datalake/query/DataLakeClient.java,DataLakeClient,execute,String execute(Query),103,NO,SINGLE_STATEMENT_NOT_IF,,,,,
aioteslake,eu/activage/datalake/query/QueryExecution.java,QueryExecution,start,void start(),65,NO,OUTER_HAS_ELSE,,,,,
aioteslake,eu/activage/datalake/query/QueryExecution.java,QueryExecution,main,void main(String[]),176,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
aioteslake,eu/activage/datalake/query/QueryExecution.java,QueryExecution,main,void main(String[]),178,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,ResourceEnumeration,nextElement,URL nextElement(),163,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,setProject,void setProject(Project),374,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,setClassPath,void setClassPath(Path),388,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,log,"void log(String, int)",433,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,log,"void log(String, int)",435,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,setThreadContextLoader,void setThreadContextLoader(),445,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,setThreadContextLoader,void setThreadContextLoader(),448,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,setThreadContextLoader,void setThreadContextLoader(),451,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,resetThreadContextLoader,void resetThreadContextLoader(),463,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathComponent,void addPathComponent(File),498,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),515,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),518,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),525,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),528,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),534,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),540,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),546,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,addPathFile,void addPathFile(File),554,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getClasspath,String getClasspath(),570,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,initializeClass,void initializeClass(Class<?>),611,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,forceLoadClass,Class<?> forceLoadClass(String),681,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,forceLoadSystemClass,Class<?> forceLoadSystemClass(String),708,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),726,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),729,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),734,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),739,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),740,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),747,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceAsStream,InputStream getResourceAsStream(String),752,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceStream,"InputStream getResourceStream(File, String)",803,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceStream,"InputStream getResourceStream(File, String)",805,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceStream,"InputStream getResourceStream(File, String)",809,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceStream,"InputStream getResourceStream(File, String)",810,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceStream,"InputStream getResourceStream(File, String)",821,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResource,URL getResource(String),886,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResource,URL getResource(String),889,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResource,URL getResource(String),894,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResource,URL getResource(String),896,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResource,URL getResource(String),901,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResource,URL getResource(String),905,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getUrl,URL getUrl(String),925,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,findResources,"Enumeration<URL> findResources(String, boolean)",993,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,findResources,"Enumeration<URL> findResources(String, boolean)",999,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,findResources,"Enumeration<URL> findResources(String, boolean)",1003,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceURL,"URL getResourceURL(File, String)",1031,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceURL,"URL getResourceURL(File, String)",1034,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceURL,"URL getResourceURL(File, String)",1042,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceURL,"URL getResourceURL(File, String)",1043,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceURL,"URL getResourceURL(File, String)",1044,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getResourceURL,"URL getResourceURL(File, String)",1059,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,loadClass,"Class<?> loadClass(String, boolean)",1103,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,loadClass,"Class<?> loadClass(String, boolean)",1106,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,loadClass,"Class<?> loadClass(String, boolean)",1121,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,loadClass,"Class<?> loadClass(String, boolean)",1128,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String)",1188,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String)",1192,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String)",1199,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getJarManifest,Manifest getJarManifest(File),1218,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getJarManifest,Manifest getJarManifest(File),1222,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getCertificates,"Certificate[] getCertificates(File, String)",1238,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,getCertificates,"Certificate[] getCertificates(File, String)",1242,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1270,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1280,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1281,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1284,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1287,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1290,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1293,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1296,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1299,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,definePackage,"void definePackage(File, String, Manifest)",1303,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,findClassInComponents,Class<?> findClassInComponents(String),1389,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,cleanup,void cleanup(),1433,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,subBuildFinished,void subBuildFinished(BuildEvent),1479,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,isZip,boolean isZip(File),1590,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,readFully,"boolean readFully(File, byte[])",1606,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntClassLoader.java,AntClassLoader,newJarFile,JarFile newJarFile(File),1624,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,setClass,void setClass(Class<?>),82,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,getExposedClass,Class<?> getExposedClass(Project),152,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,getExposedClass,Class<?> getExposedClass(Project),154,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,innerGetTypeClass,Class<?> innerGetTypeClass(),188,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,innerGetTypeClass,Class<?> innerGetTypeClass(),191,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,icreate,Object icreate(Project),216,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,icreate,Object icreate(Project),220,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,checkClass,void checkClass(Project),241,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,checkClass,void checkClass(Project),243,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,checkClass,void checkClass(Project),249,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/AntTypeDefinition.java,AntTypeDefinition,similarDefinition,"boolean similarDefinition(AntTypeDefinition, Project)",354,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,ArgumentProcessorRegistry,collectArgumentProcessors,void collectArgumentProcessors(),75,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,ArgumentProcessorRegistry,collectArgumentProcessors,void collectArgumentProcessors(),85,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,ArgumentProcessorRegistry,collectArgumentProcessors,void collectArgumentProcessors(),93,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,ArgumentProcessorRegistry,registerArgumentProcessor,void registerArgumentProcessor(ArgumentProcessor),136,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,ArgumentProcessorRegistry,registerArgumentProcessor,void registerArgumentProcessor(ArgumentProcessor),140,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ArgumentProcessorRegistry.java,ArgumentProcessorRegistry,getProcessorByService,ArgumentProcessor getProcessorByService(InputStream),150,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/BuildException.java,BuildException,of,BuildException of(Throwable),34,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getComponentHelper,ComponentHelper getComponentHelper(Project),146,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getComponentHelper,ComponentHelper getComponentHelper(Project),151,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,createComponent,"Object createComponent(UnknownElement, String, String)",265,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,checkTaskClass,void checkTaskClass(Class<?>),366,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,checkTaskClass,void checkTaskClass(Class<?>),371,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,checkTaskClass,void checkTaskClass(Class<?>),385,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getTaskDefinitions,"Hashtable<String, Class<?>> getTaskDefinitions()",401,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getDataTypeDefinitions,"Hashtable<String, Class<?>> getDataTypeDefinitions()",425,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,addDataTypeDefinition,void addDataTypeDefinition(AntTypeDefinition),482,NO,OUTER_HAS_ELSE,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,createTask,Task createTask(String),516,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,createNewTask,Task createNewTask(String),539,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,createNewTask,Task createNewTask(String),543,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,createNewTask,Task createNewTask(String),546,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getElementName,"String getElementName(Object, boolean)",612,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getElementName,"String getElementName(Project, Object, boolean)",633,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getUnmappedElementName,"String getUnmappedElementName(Class<?>, boolean)",641,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,updateRestrictedDefinition,void updateRestrictedDefinition(AntTypeDefinition),686,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,updateDataTypeDefinition,void updateDataTypeDefinition(AntTypeDefinition),706,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,updateDataTypeDefinition,void updateDataTypeDefinition(AntTypeDefinition),707,NO,SINGLE_STATEMENT_NOT_IF,,,,,
ant,org/apache/tools/ant/ComponentHelper.java,ComponentHelper,getClassLoader,ClassLoader getClassLoader(ClassLoader),764,NO,SINGLE_STATEMENT_NOT_IF,,,,,
